ticker,date,open,high,low,close
BTC,7/29/2024,68024.8,70050.6,66440.6,67492.6
BTC,7/30/2024,67492.6,67545.5,65283.1,66284.1
BTC,7/31/2024,66302.1,66805.6,64499,64954.6
BTC,8/1/2024,64962.4,65290.5,62246.6,64835.8
BTC,8/2/2024,64835.8,65558.9,61234.4,61915.7
BTC,8/3/2024,61922.7,62177,59843.1,60605.3
BTC,8/4/2024,60609.8,61075.2,57164.5,58443
BTC,8/5/2024,58443,59100.9,48999.5,54375.7
BTC,8/6/2024,54380.3,57046.6,53909.1,56479.5
BTC,8/7/2024,56479.5,57725.2,54676.4,55425.5
BTC,8/8/2024,55441.1,61340.8,54573.9,61201.8
BTC,8/9/2024,61184.4,62680.3,59668.5,60754.8
BTC,8/10/2024,60776.8,61299.3,60263.6,61087.6
BTC,8/11/2024,61087.6,61858,58317.6,59015.7
BTC,8/12/2024,59013.9,60611.5,57671.9,58975.9
BTC,8/13/2024,58976.3,61587.6,58411.1,61037.4
BTC,8/14/2024,61041.3,61824.7,58665.2,58918.3
BTC,8/15/2024,58931.3,59838.4,56109.5,57633.2
BTC,8/16/2024,57600.4,59840.5,57152.4,59040.5
BTC,8/17/2024,59033.8,59695.8,58739.7,59309.1
BTC,8/18/2024,59317,60255.1,59254.6,59451.2
BTC,8/19/2024,59455,59589.8,57836.7,58980.5
